Id,Sales
132,6933.05
988,7229.24
1844,7473.6
2700,8558.18
3556,0
4412,6409.98
5268,5961.44
6124,6253.34
6980,6316.19
7836,6447.28
8692,6631.25
9548,0
10404,6317.82
11260,7317.88
12116,7305.82
12972,7362.37
13828,7488.88
14684,8496.16
15540,0
16396,6548.99
17252,5991.3
18108,6257.28
18964,6342.57
19820,6461
20676,6591.21
21532,0
22388,6440.4
23244,7503.78
24100,7454.88
24956,7563.84
25812,7733.17
26668,8498.83
27524,0
28380,0
29236,6068.83
30092,6339.36
30948,6399.73
31804,6514.79
32660,6659.02
33516,0
34372,6857.51
35228,7441.25
36084,7396.83
36940,7502.86
37796,7714.44
38652,8511.49
39508,0
40364,6747.33
133,6266.96
989,6493.39
1845,7183.03
2701,7916.55
3557,0
4413,6028.28
5269,5425.94
6125,4801.58
6981,4710.69
7837,4888.76
8693,5210.46
9549,0
10405,6002.06
11261,7039.57
12117,6284.09
12973,6466.55
13829,7052.13
14685,7967.48
15541,0
16397,6017.84
17253,5594.15
18109,4953.68
18965,4903.04
19821,5008.06
20677,5473.5
21533,0
22389,6017.84
23245,7198.24
24101,6271.27
24957,6409.92
25813,7158.22
26669,7943.48
27525,0
28381,0
29237,5553
30093,5607.33
30949,5215.16
31805,5323.81
32661,6224.35
33517,0
34373,6027.76
35229,6989.87
36085,6472.84
36941,6624.59
37797,7218.04
38653,7952.44
39509,0
40365,6027.76
134,6607.03
990,6533.82
1846,6935
2702,7155.22
3558,0
4414,5790.53
5270,4894.71
6126,4600.19
6982,4663.42
7838,4679.26
8694,5291.81
9550,0
10406,5791.55
11262,7131.86
12118,6684.61
12974,6815.46
13830,7239.84
14686,7215.21
15542,0
16398,6137.6
17254,5257.97
18110,4614.07
18966,4650.71
19822,4652.06
20678,5252.42
21534,0
22390,5794.32
23246,6923.22
24102,6411.98
24958,6286.06
25814,6630.28
26670,7219.4
27526,0
28382,5740.13
29238,5233.79
30094,4575.13
30950,4684.78
31806,4688.74
32662,5294.35
33518,0
34374,5730.94
35230,6980.35
36086,6456.16
36942,6323.37
37798,6612.2
38654,7226.65
39510,0
40366,5738.91
135,5667.9
991,5611.2
1847,7175.18
2703,8943.94
3559,0
4415,2562.41
5271,4687.57
6127,4318.13
6983,4165.56
7839,4263.39
8695,4525.68
9551,0
10407,2547.7
11263,5869.98
12119,5911.27
12975,5874.01
13831,7184.59
14687,9014.49
15543,0
16399,2558.92
17255,5004.3
18111,4255.16
18967,4191.68
19823,4308.68
20679,4489.41
21535,0
22391,2534.4
23247,5445.65
24103,5609.99
24959,5732.93
25815,7173.23
26671,8849.3
27527,0
28383,2483.47
29239,4563.5
30095,4177.51
30951,4083.74
31807,4110.38
32663,4619.37
33519,0
34375,2426.7
35231,5485.19
36087,5349.08
36943,5462.15
37799,6594
38655,7903.74
39511,0
40367,2457.3
136,8121.22
992,8172.54
1848,9816.63
2704,10280.72
3560,0
4416,5821.45
5272,5553.55
6128,5509.09
6984,5460.77
7840,5706.34
8696,6052.36
9552,0
10408,5679.5
11264,7754
12120,8038.87
12976,8217.68
13832,9635.53
14688,10815.89
15544,0
16400,5770.31
17256,5620.85
18112,5442.96
18968,5400.95
19824,5549.26
20680,5974.53
21536,0
22392,5703.54
23248,7619.3
24104,8071.28
24960,8285.16
25816,9373.73
26672,10835.67
27528,0
28384,5869.05
29240,5719.43
30096,5604.18
30952,5568.02
31808,5924.55
32664,6699.92
33520,0
34376,5907.48
35232,7562.17
36088,7955.17
36944,8168.29
37800,9311.89
38656,10873.35
39512,0
40368,5893.57
137,7329.3
993,7426.29
1849,7991.98
2705,9650.86
3561,0
4417,6816.36
5273,5711.6
6129,5832.54
6985,5520.08
7841,5424.66
8697,6265.8
9553,0
10409,6907.16
11265,7927.21
12121,7508.91
12977,7619.23
13833,8553.42
14689,10320.94
15545,0
16401,6903.26
17257,6165.36
18113,5886.45
18969,5281.48
19825,5365.88
20681,6285.59
21537,0
22393,6572.92
23249,7660.08
24105,7443.02
24961,7424.41
25817,7868.62
26673,9005.08
27529,0
28385,6470.23
29241,5692.9
30097,5753.77
30953,5250.85
31809,5293.06
32665,6174.48
33521,0
34377,6649.09
35233,7821.79
36089,7578.58
36945,7519.62
37801,7837.72
38657,9073.25
39513,0
40369,6706.43
138,7322.45
994,7390.75
1850,8389.6
2706,9853.53
3562,0
4418,3248.19
5274,4981.94
6130,4999.85
6986,4829.52
7842,5102.29
8698,5266.42
9554,0
10410,3263.5
11266,7647.32
12122,7559.37
12978,7465.19
13834,8205.89
14690,9802.39
15546,0
16402,3292.28
17258,5118.87
18114,5100.82
18970,4907.44
19826,5142.07
20682,5229.03
21538,0
22394,3227.21
23250,7639.79
24106,7662.16
24962,7507.62
25818,8218.28
26674,9737.89
27530,0
28386,3247.91
29242,5012.05
30098,5342.4
30954,5178.15
31810,5513.46
32666,5685.27
33522,0
34378,3266.75
35234,8130.31
36090,8141.91
36946,7676.45
37802,8289.7
38658,9730.19
39514,0
40370,3302.13
139,6089.25
995,6010.77
1851,6820.13
2707,7848.72
3563,0
4419,5475.49
5275,5036.42
6131,4483.97
6987,4127.74
7843,4162.38
8699,4816.1
9555,0
10411,5687.08
11267,6512.66
12123,6495.5
12979,6308.63
13835,6487.19
14691,8603.31
15547,0
16403,5665.94
17259,5244.47
18115,4500.48
18971,4092.84
19827,4024.5
20683,4684.6
21539,0
22395,5100.18
23251,6445.2
24107,6388.49
24963,6141.91
25819,6482.98
26675,8617.77
27531,0
28387,5140.21
29243,5082.44
30099,4505.87
30955,4075.16
31811,4020.89
32667,4653.16
33523,0
34379,5340.7
35235,6506.67
36091,6482.33
36947,6289.68
37803,6495.68
38659,8716.57
39515,0
40371,5343.87
140,5537.14
996,5426.21
1852,8713.55
2708,11125.5
3564,0
4420,3176.95
5276,5831.11
6132,5869.37
6988,6310.7
7844,5554.77
8700,5593.02
9556,0
10412,3184.08
11268,7475.57
12124,6975.24
12980,7011.56
13836,11338.53
14692,10962.63
15548,0
16404,3152.89
17260,5831.11
18116,5859.53
18972,6309.37
19828,5551.89
20684,5567.12
21540,0
22396,3144.91
23252,7551.69
24108,7033.51
24964,7007.94
25820,11450.07
26676,10975.81
27532,0
28388,0
29244,5823.09
30100,5866.16
30956,6317.07
31812,5559.36
32668,5567.12
33524,0
34380,3196.25
35236,7546.35
36092,7045.69
36948,7011.16
37804,11450.02
38660,10955.07
39516,0
40372,3165.73
141,6742.86
997,6848.87
1853,7150.88
2709,8940.97
3565,0
4421,5388.29
5277,5837.59
6133,5484.28
6989,5292.8
7845,5284.19
8701,5836.91
9557,0
10413,5402.75
11269,7168.46
12125,6707.61
12981,7065.26
13837,7604.48
14693,9755.07
15549,0
16405,5441.43
17261,6084.11
18117,5528.57
18973,5307.47
19829,5215.63
20685,5775.22
21541,0
22397,5344.47
23253,7171.79
24109,6735.04
24965,7124.68
25821,7636.68
26677,9774.21
27533,0
28389,5308.11
29245,5850.31
30101,5533.02
30957,5286.8
31813,5261.41
32669,5889.89
33525,0
34381,5313.71
35237,7228.8
36093,6682.16
36949,6723.63
37805,7327.04
38661,9491.92
39517,0
40373,5371.91
142,3942.84
998,4070.28
1854,5209.7
2710,5682.49
3566,0
4422,3779.24
5278,3379.25
6134,3481.65
6990,3293.88
7846,3510.94
8702,3496.26
9558,0
10414,3774.41
11270,5126.3
12126,4499.49
12982,4449.8
13838,5170.86
14694,5683.46
15550,0
16406,3763.17
17262,3397.28
18118,3502.52
18974,3319.83
19830,3526.6
20686,3500.5
21542,0
22398,3762.29
23254,5181.78
24110,4643.09
24966,4596.21
25822,5209.05
26678,5683.46
27534,0
28390,0
29246,3399.54
30102,3514.35
30958,3325.36
31814,3528.69
32670,3523.9
33526,0
34382,3808.07
35238,5181.78
36094,4643.45
36950,4596.1
37806,5209.05
38662,5681.25
39518,0
40374,3812.62
143,6734.01
999,6393.44
1855,8298.23
2711,8944.64
3567,0
4423,4089.42
5279,5921.64
6135,5163.59
6991,4807.3
7847,5713.86
8703,5953.97
9559,0
10415,4145.15
11271,7382.56
12127,6960.54
12983,6705.76
13839,8553.16
14695,8960.79
15551,0
16407,4225.38
17263,5745.85
18119,5037.07
18975,4666.54
19831,6110.96
20687,6394.66
21543,0
22399,4196.08
23255,7699.3
24111,6965.77
24967,6584.27
25823,8173.97
26679,8836.14
27535,0
28391,4154.42
29247,5719.24
30103,5036.81
30959,4685.2
31815,5980.35
32671,6220.51
33527,0
34383,4151.27
35239,7603.79
36095,6974.56
36951,6620.46
37807,8078.81
38663,8586.23
39519,0
40375,4268.66
144,5501.38
1000,5738.76
1856,6493.25
2712,7915.83
3568,0
4424,4984.5
5280,3906.48
6136,4401.54
6992,3909.24
7848,4004
8704,4724.09
9560,0
10416,4969.58
11272,7168.48
12128,6276.27
12984,6343.3
13840,6719.41
14696,9126.67
15552,0
16408,5057.46
17264,4184.3
18120,4235.02
18976,3835.89
19832,3950.81
20688,4552.58
21544,0
22400,4923.05
23256,7280.75
24112,6231.04
24968,6275.41
25824,6860.48
26680,9075.79
27536,0
28392,4936.51
29248,4138.87
30104,4239.45
30960,3845.06
31816,3966.07
32672,4588.88
33528,0
34384,4995.92
35240,7352.83
36096,6353.4
36952,6361.97
37808,6981.52
38664,9147.01
39520,0
40376,5063.07
145,8675.38
1001,8890.65
1857,9594.38
2713,11178.96
3569,0
4425,7081.72
5281,7304.38
6137,7231.8
6993,6851.35
7849,6819.91
8705,7165.65
9561,0
10417,7200.53
11273,9513.37
12129,9045.72
12985,9485.11
13841,10284.88
14697,11438.83
15553,0
16409,6817.62
17265,7484.2
18121,6834.61
18977,6674.89
19833,6620.66
20689,7368.95
21545,0
22401,6694.14
23257,9023.53
24113,8631.51
24969,9066.16
25825,9479.03
26681,11439.14
27537,0
28393,6968.47
29249,7493.43
30105,7381.1
30961,6924.54
31817,6915.6
32673,7529.81
33529,0
34385,7097.82
35241,9860.84
36097,8663.42
36953,8754.43
37809,9645.34
38665,11607.41
39521,0
40377,7290.19
146,7741.61
1002,8175.87
1858,9260.41
2714,10509.73
3570,0
4426,6991.02
5282,7205.25
6138,6939.04
6994,6819.78
7850,7110.81
8706,7234.16
9562,0
10418,6987.71
11274,8346.82
12130,8213.16
12986,8568.92
13842,9109.56
14698,10503.65
15554,0
16410,7020.17
17266,7222.41
18122,6942.71
18978,6818.78
19834,7109.81
20690,7231.51
21546,0
22402,7008.71
23258,8315.83
24114,8230.39
24970,8595.71
25826,9408.05
26682,10503.65
27538,0
28394,0
29250,7238.8
30106,6944.03
30962,6841.19
31818,7128.59
32674,7277.99
33530,0
34386,7008.71
35242,8357.81
36098,8256.13
36954,8597.71
37810,9483.55
38666,10597.02
39522,0
40378,7018.31
147,5759.49
1003,5860.72
1859,6126.84
2715,8369.13
3571,0
4427,7027.87
5283,5409.98
6139,5389.34
6995,5366.31
7851,5613.4
8707,6049.25
9563,0
10419,6738.72
11275,6215.25
12131,6031.97
12987,5847.13
13843,5941.3
14699,8267.93
15555,0
16411,6866.98
17267,5179.77
18123,5379.73
18979,5381.59
19835,5539.09
20691,5841.86
21547,0
22403,6606.56
23259,7278.44
24115,7167.38
24971,7059.93
25827,7210.45
26683,8720.81
27539,0
28395,0
29251,4853.72
30107,5420.74
30963,5486.6
31819,5733.62
32675,6297.9
33531,0
34387,7135.26
35243,7577.47
36099,7510.99
36955,7339.48
37811,7400.86
38667,8763.62
39523,0
40379,7159.76
148,15068.86
1004,14042.74
1860,15266.76
2716,17786.14
3572,0
4428,15363.12
5284,11853.25
6140,9356.1
6996,9246.73
7852,9867.19
8708,11779.04
9564,0
10420,15363.12
11276,16788.95
12132,15524.98
12988,14673.17
13844,14891.36
14700,17786.14
15556,0
16412,15363.12
17268,11853.25
18124,9356.1
18980,9246.73
19836,9867.19
20692,11779.04
21548,0
22404,15363.12
23260,16788.95
24116,15524.98
24972,14673.17
25828,14891.36
26684,17786.14
27540,0
28396,0
29252,11853.25
30108,9356.1
30964,9246.73
31820,9867.19
32676,11779.04
33532,0
34388,15363.12
35244,16788.95
36100,15524.98
36956,14673.17
37812,14891.36
38668,17780.03
39524,0
40380,15363.12
149,4885.78
1005,6640.18
1861,6708.44
2717,7829.98
3573,0
4429,3579.16
5285,3066.53
6141,3615.35
6997,4204.74
7853,3912.6
8709,4009.62
9565,0
10421,4094.77
11277,4842.76
12133,5514.51
12989,6611.05
13845,7371.39
14701,9408.5
15557,0
16413,4074.31
17269,3942.29
18125,4156.22
18981,4428.84
19837,4272.51
20693,4697.73
21549,0
22405,3879.97
23261,5073.79
24117,5685.97
24973,7051.74
25829,7482.08
26685,9485.33
27541,0
28397,4002.11
29253,3989.64
30109,4169.59
30965,4369.92
31821,4173.67
32677,4589.52
33533,0
34389,4324.13
35245,4844.01
36101,5780.69
36957,7094.89
37813,7479.32
38669,9044.41
39525,0
40381,4360.74
150,5806.21
1006,5688.01
1862,5641.8
2718,7256.96
3574,0
4430,5112.68
5286,4772.27
6142,4220.27
6998,4051.29
7854,3813.16
8710,4240.4
9566,0
10422,5107.1
11278,5746.18
12134,5630.99
12990,5480
13846,5418.53
14702,6610.72
15558,0
16414,4968.84
17270,4641.7
18126,4230.45
18982,3766.04
19838,3794.65
20694,4182.57
21550,0
22406,4966.17
23262,5284.82
24118,5120.45
24974,4939.3
25830,4886.26
26686,6445.43
27542,0
28398,4933.66
29254,4644.53
30110,4314.11
30966,3953.65
31822,3898.6
32678,4256.34
33534,0
34390,5117.14
35246,5336.06
36102,5254.88
36958,5133.1
37814,5230.34
38670,6463.6
39526,0
40382,5169.07
151,11145.04
1007,11348.73
1863,11776.71
2719,14109.84
3575,0
4431,10431.91
5287,8232.54
6143,8254.13
6999,8400.34
7855,8668.43
8711,9386.76
9567,0
10423,10522.42
11279,11865.54
12135,11333.46
12991,11735.5
13847,12596.04
14703,15223.13
15559,0
16415,10824.19
17271,8259.6
18127,8354.37
18983,8461.34
19839,8395.36
20695,9297.54
21551,0
22407,10419.12
23263,11567.7
24119,10970.54
24975,11440.62
25831,12961.3
26687,15064.63
27543,0
28399,10364.95
29255,8265.57
30111,8274.34
30967,8339.28
31823,8371.84
32679,9468.09
33535,0
34391,10364.47
35247,11266.29
36103,10416.97
36959,10745.65
37815,12434.69
38671,13679.3
39527,0
40383,10368.55
152,7543.37
1008,8192.54
1864,8378.84
2720,8811.53
3576,0
4432,5292.39
5288,5935.07
6144,4809.62
7000,5404.55
7856,5159.94
8712,5465.4
9568,0
10424,5342.28
11280,8522.26
12136,7630.74
12992,8370.6
13848,8332.41
14704,8658.35
15560,0
16416,5596.97
17272,5993.59
18128,4770.63
18984,5212.25
19840,5109.68
20696,5606.41
21552,0
22408,5120.38
23264,8717.51
24120,7590.82
24976,7924.15
25832,7407.33
26688,8151.82
27544,0
28400,5136.01
29256,5842.92
30112,4768.82
30968,5116.64
31824,5001.74
32680,5576.09
33536,0
34392,5289.67
35248,8627.26
36104,7597.28
36960,7949.94
37816,7291.04
38672,8250.61
39528,0
40384,5286.56
153,8493.11
1009,8693.74
1865,9488
2721,11673.56
3577,0
4433,7785.34
5289,7652.12
6145,6977.26
7001,6780.26
7857,6707.89
8713,7613.34
9569,0
10425,7691.6
11281,9422.44
12137,9303.79
12993,9067.44
13849,9468.44
14705,11813.47
15561,0
16417,7568.8
17273,7431.16
18129,6917.51
18985,6401.42
19841,6269.49
20697,7546.38
21553,0
22409,7542.83
23265,8913.9
24121,8502.4
24977,8681.43
25833,9304.64
26689,12089.8
27545,0
28401,7546.06
29257,7424.43
30113,7035.19
30969,6678.67
31825,6518.08
32681,7751.58
33537,0
34393,7546.72
35249,8771.88
36105,8622.95
36961,8596.6
37817,9313.92
38673,12049.08
39529,0
40385,7551.04
154,7398.51
1010,8053.62
1866,8101.99
2722,8935.72
3578,0
4434,5683.25
5290,6106.91
6146,6059.48
7002,6171.71
7858,6493.64
8714,7410.65
9570,0
10426,5578.04
11282,8461.48
12138,7504.97
12994,8308.63
13850,8168.88
14706,9209.73
15562,0
16418,5778.05
17274,6159.92
18130,5905.44
18986,5887.75
19842,5947.29
20698,7307.76
21554,0
22410,5392.26
23266,7870.96
24122,7030.13
24978,8152.3
25834,8122.54
26690,9169.69
27546,0
28402,5464.9
29258,5927.17
30114,5766.23
30970,5794.59
31826,6245.31
32682,7342.2
33538,0
34394,5466.49
35250,7955.6
36106,7353.23
36962,7829.85
37818,8131.98
38674,8769.57
39530,0
40386,5420.84
155,6104.15
1011,5140.66
1867,5216.16
2723,6372.36
3579,0
4435,5371.74
5291,5115.92
6147,4576.63
7003,3589.63
7859,3542.79
8715,4267.82
9571,0
10427,5557.2
11283,6288.26
12139,6220
12995,5196.05
13851,5293.29
14707,6721.86
15563,0
16419,5534.26
17275,5481.31
18131,4628.01
18987,3947.45
19843,3907.44
20699,4341.31
21555,0
22411,5357.31
23267,5977.12
24123,6063.71
24979,5294.27
25835,5369.74
26691,6810.67
27547,0
28403,5418.11
29259,5412.12
30115,4660.35
30971,3983.2
31827,4078.69
32683,4509.46
33539,0
34395,5470.59
35251,6030.1
36107,6106.99
36963,5345.38
37819,5614.19
38675,7584.86
39531,0
40387,5647.27
156,6901.42
1012,6904.91
1868,7215.93
2724,7812.23
3580,0
4436,6661.63
5292,6500.29
6148,5592.3
7004,5320.74
7860,5532.42
8716,5999.08
9572,0
10428,6665.09
11284,7435.53
12140,7144.65
12996,7076.42
13852,7309.6
14708,8918.74
15564,0
16420,7765.74
17276,6913.37
18132,5556.37
18988,5372.9
19844,5650.4
20700,6214.29
21556,0
22412,7767.95
23268,7404.92
24124,7102.59
24980,7103.43
25836,7312.63
26692,8890.27
27548,0
28404,7777.35
29260,6898.29
30116,5569.99
30972,5377.31
31828,5654.08
32684,6197.88
33540,0
34396,7777.35
35252,7405.26
36108,7068.75
36964,6996.91
37820,7274.78
38676,8677.36
39532,0
40388,7772.57
157,5143.37
1013,5661.37
1869,6666.16
2725,7292.13
3581,0
4437,4668.2
5293,5500.27
6149,5371.32
7005,5029.01
7861,5123.32
8717,5924.97
9573,0
10429,4686.99
11285,5542.58
12141,5037.01
12997,5400.05
13853,5943.85
14709,7313.77
15565,0
16421,4673.25
17277,5508.54
18133,5380.2
18989,5030.94
19845,5131.5
20701,5932.16
21557,0
22413,4665.25
23269,5925.46
24125,5467.51
24981,6217.97
25837,6173.6
26693,7359.17
27549,0
28405,0
29261,5508.54
30117,5392.22
30973,5034.21
31829,5149.56
32685,5949.35
33541,0
34397,4675.88
35253,6276.86
36109,5940.01
36965,6107.72
37821,6242.51
38677,7354.33
39533,0
40389,4667.74
158,8725.2
1014,8894.27
1870,9318.14
2726,11727.25
3582,0
4438,4320.52
5294,6225.85
6150,6464.11
7006,6051.19
7862,6513.61
8718,7012.65
9574,0
10430,4404.69
11286,9140.88
12142,8743.07
12998,8885.32
13854,9617.12
14710,11864.41
15566,0
16422,4629.66
17278,6259.54
18134,6518.43
18990,6009.47
19846,6434.88
20702,6958.9
21558,0
22414,4342.6
23270,9248.75
24126,8890.4
24982,9008.64
25838,9585.36
26694,11880.65
27550,0
28406,4125.61
29262,6163.24
30118,6494.73
30974,6035.97
31830,6602.31
32686,7348.29
33542,0
34398,4154.19
35254,9497.85
36110,8875.19
36966,8840.78
37822,9140.9
38678,10504.53
39534,0
40390,4344.69
159,11817.38
1015,13205.93
1871,14603.25
2727,17855.9
3583,0
4439,7429.38
5295,9183.77
6151,8700.49
7007,8711.98
7863,8806.25
8719,9742.75
9575,0
10431,7507.37
11287,11632.6
12143,11858.52
12999,13202.96
13855,14782.33
14711,18326.34
15567,0
16423,8176.74
17279,8940.65
18135,8754.32
18991,8608.3
19847,8723.19
20703,9864.7
21559,0
22415,7574.65
23271,11713.35
24127,11426.57
24983,13041.09
25839,13620.29
26695,18144.62
27551,0
28407,7281.47
29263,8907.25
30119,8841.92
30975,8726.74
31831,8937.21
32687,10081.88
33543,0
34399,7329.91
35255,11488.55
36111,11493.75
36967,13031.83
37823,13528.16
38679,18094.67
39535,0
40391,7501.8
160,6495.16
1016,6586.61
1872,6923.47
2728,7985.04
3584,2462.08
4440,4938.27
5296,5599.62
6152,5798.86
7008,5201.87
7864,5541.73
8720,5831.38
9576,2468.16
10432,5013.17
11288,7243.7
12144,7182.35
13000,7241.28
13856,7364.51
14712,9198.78
15568,2717.34
16424,5734.93
17280,5976.87
18136,6869.87
18992,6101.98
19848,6373.04
20704,7870.48
21560,2745.38
22416,5640.92
23272,7737.47
24128,7307.63
24984,7106.14
25840,7252.43
26696,9995.46
27552,3058.23
28408,5879.66
29264,5916.71
30120,7045.25
30976,6057.87
31832,6355.55
32688,8259.04
33544,3075.85
34400,6149.82
35256,7834.46
36112,7354.98
36968,7134.68
37824,7303.62
38680,10480.2
39536,3445.73
40392,5947.08
161,3388.53
1017,3556.29
1873,3740.04
2729,4097.93
3585,0
4441,2629.92
5297,2449.98
6153,2334.34
7009,2263.79
7865,2178.76
8721,2406.07
9577,0
10433,2692.58
11289,4038.99
12145,3654.62
13001,3796.92
13857,3850.13
14713,4397.67
15569,0
16425,2810.19
17281,2685.18
18137,2301.82
18993,2376.51
19849,2287.87
20705,2468.35
21561,0
22417,2703.78
23273,4077.79
24129,3619.07
24985,3764.33
25841,3872.2
26697,4649.66
27553,0
28409,2757.39
29265,2557.95
30121,2601.16
30977,2455.65
31833,2423.83
32689,2716.55
33545,0
34401,2880.78
35257,4071.89
36113,3769.48
36969,3889
37825,3959.37
38681,4351.11
39537,0
40393,2878.63
162,4849.74
1018,6302.18
1874,5562.39
2730,5856.7
3586,0
4442,3198.53
5298,4131.18
6154,3882.36
7010,4287.71
7866,4160.58
8722,4350.47
9578,0
10434,3356.28
11290,4764.31
12146,4865.48
13002,6418.28
13858,5626.52
14714,5862.57
15570,0
16426,3595.22
17282,4196.69
18138,3888.17
18994,4357.08
19850,4284.24
20706,4673.73
21562,0
22418,3344.14
23274,5035.81
24130,4979.56
24986,6247.7
25842,5339.23
26698,5912.64
27554,0
28410,3233.84
29266,4058.39
30122,3820.79
30978,4206.74
31834,4266.29
32690,4786.05
33546,0
34402,3353.76
35258,5109.19
36114,4988.21
36970,6228.52
37826,5223.08
38682,5894.88
39538,0
40394,3372.33
163,9123.99
1019,9505.59
1875,10509.96
2731,12197.7
3587,0
4443,7360.21
5299,7345.8
6155,6885.9
7011,6774.28
7867,7020.72
8723,7130.19
9579,0
10435,7303.59
11291,9912.27
12147,9002.16
13003,9358.16
13859,10618.18
14715,12308.72
15571,0
16427,7766.02
17283,7487.6
18139,6716.42
18995,6454.88
19851,7029.38
20707,7188.35
21563,0
22419,7291.79
23275,9802.24
24131,8998.93
24987,9349.64
25843,10582.25
26699,12370.16
27555,0
28411,7268.31
29267,7254.14
30123,6781.5
30979,6563.27
31835,6933.37
32691,7279.6
33547,0
34403,7351.65
35259,9641.26
36115,9072.27
36971,8930.19
37827,10179.1
38683,12366.28
39539,0
40395,7363.19
164,9364.87
1020,9577.47
1876,10361.39
2732,12509.11
3588,0
4444,9310.25
5300,9155.04
6156,6747.37
7012,6851.92
7868,6863.02
8724,7689.72
9580,0
10436,9272.61
11292,10179.05
12148,9247.91
13004,9575.5
13860,10393.4
14716,12836.82
15572,0
16428,9754.53
17284,9399.03
18140,6747.65
18996,6725.1
19852,6830.97
20708,7433.42
21564,0
22420,9169.24
23276,9910.73
24132,8911.14
24988,9423.88
25844,10472.95
26700,12789.89
27556,0
28412,9145.52
29268,9241.91
30124,6960.95
30980,6924.33
31836,6923.99
32692,7577.59
33548,0
34404,9022.02
35260,10020.21
36116,8853.84
36972,9402.35
37828,10467.99
38684,12452.33
39540,0
40396,9212.27
165,7372.59
1021,7642.72
1877,7418.57
2733,9624.71
3589,0
4445,5614.89
5301,5097.93
6157,4377.29
7013,4484.35
7869,4211.27
8725,4776.33
9581,0
10437,5518.03
11293,7967.15
12149,7441.05
13005,7557.37
13861,7645.64
14717,9634.74
15573,0
16429,5813.14
17285,5288.6
18141,4490.82
18997,4599.13
19853,4284
20709,4790.16
21565,0
22421,5675.99
23277,8623.62
24133,8244.77
24989,8462.38
25845,8607.73
26701,9589.12
27557,0
28413,0
29269,5384.68
30125,4914.91
30981,5067.29
31837,4469.07
32693,4804.11
33549,0
34405,0
35261,8025.28
36117,7862.39
36973,8119.69
37829,8707.36
38685,9603.4
39541,0
40397,5778.29
166,7544.09
1022,7616.92
1878,8722.65
2734,9578.81
3590,0
4446,6294.64
5302,5909.59
6158,5624.01
7014,5487.13
7870,5751.21
8726,6147.36
9582,0
10438,5955.23
11294,7643.45
12150,7576.82
13006,7703.58
13862,8856.89
14718,10244.22
15574,0
16430,7044.33
17286,6700.63
18142,5685.33
18998,5363.66
19854,5527.9
20710,6052.3
21566,0
22422,6436.76
23278,7640.18
24134,7549.69
24990,7715.97
25846,8524.93
26702,10053.29
27558,0
28414,6085.36
29270,6123.28
30126,5650.23
30982,5389.56
31838,5751.77
32694,6243.43
33550,0
34406,6163.37
35262,7909.32
36118,7721.7
36974,7600.29
37830,8117.26
38686,9802.79
39542,0
40398,6188.43
167,4819
1023,4736.93
1879,5975.45
2735,5830.4
3591,0
4447,4745.85
5303,4104.02
6159,4043.11
7015,3992.05
7871,3992.4
8727,4509.28
9583,0
10439,4765.38
11295,5315.14
12151,5049.82
13007,5039.32
13863,5770.09
14719,5732.54
15575,0
16431,4765.38
17287,4290.43
18143,4159.06
18999,3984.94
19855,3847.27
20711,4511.57
21567,0
22423,4758.1
23279,4746.7
24135,4719.54
24991,4707.52
25847,5096.49
26703,5734.82
27559,0
28415,4756.73
29271,4043.63
30127,3926.8
30983,3847.61
31839,3825.42
32695,4513.94
33551,0
34407,4756.48
35263,5353.31
36119,5738.2
36975,5528.03
37831,5132.6
38687,5867.96
39543,0
40399,4757.76
168,5844.38
1024,5878.6
1880,6823.02
2736,7256.35
3592,0
4448,1957.33
5304,4225.99
6160,4748.38
7016,4490.57
7872,4471.17
8728,4952.28
9584,0
10440,1957.33
11296,5980.38
12152,6069.53
13008,6050.28
13864,6551.91
14720,7177.5
15576,0
16432,1956.29
17288,4356.21
18144,4898.95
19000,4559.61
19856,4636.38
20712,4896.7
21568,0
22424,1940.95
23280,5921.92
24136,5965.89
24992,5888.61
25848,6597.16
26704,7314.48
27560,0
28416,0
29272,4413.87
30128,4940.91
30984,4593.88
31840,4715.59
32696,5097.45
33552,0
34408,1941.01
35264,5963.55
36120,6020.4
36976,5992.66
37832,6607.47
38688,7309.7
39544,0
40400,1941.71
169,3465.71
1025,3639.18
1881,3780.12
2737,4235.1
3593,0
4449,1844.86
5305,3081.85
6161,2726.6
7017,2813.7
7873,2763.73
8729,3379.87
9585,0
10441,1940.52
11297,3460.01
12153,3462.83
13009,3456.45
13865,3907.9
14721,4164.73
15577,0
16433,1986.21
17289,3128.06
18145,2946.58
19001,2943.26
19857,2776.3
20713,3324.79
21569,0
22425,1780.63
23281,3446.37
24137,3488.17
24993,3587.15
25849,3800.85
26705,4118.01
27561,0
28417,1732.5
29273,3084.57
30129,2839.03
30985,2804.94
31841,2620.05
32697,3230.38
33553,0
34409,1599.99
35265,3058.23
36121,3290.74
36977,3329.09
37833,3616.17
38689,3803.04
39545,0
40401,1640.9
170,5048.04
1026,5326.69
1882,5878.5
2738,9312.77
3594,0
4450,3464.99
5306,4975.07
6162,4086.33
7018,4059.53
7874,3965.77
8730,4211.64
9586,0
10442,4623.41
11298,5230.27
12154,5204.22
13010,5793.81
13866,6250.98
14722,6952.25
15578,0
16434,3415.33
17290,4536.39
18146,4184.72
19002,3902.49
19858,3589.98
20714,4123.83
21570,0
22426,3053
23282,5229.82
24138,5029.56
24994,5327.52
25850,6386.48
26706,6822.99
27562,0
28418,3089.95
29274,4272.17
30130,4047.95
30986,3859.44
